TE	base	cov
spoink	2978	1.196
spoink	2979	1.196
spoink	2980	1.196
spoink	2981	1.196
spoink	2982	1.173
spoink	2983	1.15
spoink	2984	1.15
spoink	2985	1.15
spoink	2986	1.128
spoink	2987	1.15
spoink	2988	1.15
spoink	2989	1.15
spoink	2990	1.15
spoink	2991	1.15
spoink	2992	1.15
spoink	2993	1.15
spoink	2994	1.173
spoink	2995	1.173
spoink	2996	1.602
spoink	2997	1.602
spoink	2998	1.624
spoink	2999	1.669
spoink	3000	1.669
spoink	3001	1.669
spoink	3002	1.647
spoink	3003	1.647
spoink	3004	1.647
spoink	3005	1.647
spoink	3006	1.647
spoink	3007	1.647
spoink	3008	1.692
spoink	3009	1.669
spoink	3010	1.669
spoink	3011	1.714
spoink	3012	1.692
spoink	3013	1.669
spoink	3014	1.669
spoink	3015	1.669
spoink	3016	1.669
spoink	3017	1.692
spoink	3018	1.692
spoink	3019	1.692
spoink	3020	1.692
spoink	3021	1.714
spoink	3022	1.692
spoink	3023	1.624
spoink	3024	1.083
spoink	3025	1.083
spoink	3026	1.105
spoink	3027	1.105
spoink	3028	1.105
spoink	3029	1.105
spoink	3030	1.105
spoink	3031	1.105
spoink	3032	1.105
spoink	3033	1.105
spoink	3034	1.105
spoink	3035	1.15
spoink	3036	1.15
spoink	3037	1.15
spoink	3038	1.15
spoink	3039	1.15
spoink	3040	1.15
spoink	3041	1.128
spoink	3042	1.038
spoink	3043	1.038
spoink	3044	1.038
spoink	3045	0.947
spoink	3046	0.925
spoink	3047	0.88
spoink	3048	0.79
spoink	3056	0.519
spoink	3057	0.519
spoink	3062	0.541
spoink	3063	0.541
spoink	3064	0.541
spoink	3065	0.541
spoink	3066	0.541
spoink	3067	0.541
spoink	3068	0.541
spoink	3069	0.541
spoink	3070	0.541
spoink	3071	0.541
spoink	3072	0.541
spoink	3073	0.541
spoink	3074	0.541
spoink	3075	0.541
spoink	3076	0.541
spoink	3077	0.541
spoink	3078	0.541
spoink	3079	0.541
spoink	3080	0.541
spoink	3081	0.541
spoink	3082	0.541
spoink	3084	0.519
spoink	3085	0.519
spoink	3127	0.519
spoink	3128	0.519
spoink	3129	0.541
spoink	3130	0.519
spoink	3168	0.541
spoink	3169	0.541
spoink	3170	0.541
spoink	3171	0.541
spoink	3172	0.541
spoink	3173	0.564
spoink	3174	0.564
spoink	3175	0.564
spoink	3176	0.564
spoink	3177	0.586
spoink	3178	0.586
spoink	3179	0.586
spoink	3180	0.586
spoink	3181	0.586
spoink	3182	0.586
spoink	3183	0.586
spoink	3184	0.586
spoink	3185	0.586
spoink	3186	0.586
spoink	3187	0.586
spoink	3188	0.586
spoink	3189	0.586
spoink	3190	0.609
spoink	3191	0.632
spoink	3192	0.609
spoink	3193	0.609
spoink	3194	0.609
spoink	3205	2.797
spoink	3206	2.887
spoink	3207	2.91
spoink	3208	3.068
spoink	3209	3.068
spoink	3210	3.113
spoink	3211	3.203
spoink	3212	3.248
spoink	3213	3.271
spoink	3214	3.361
spoink	3215	3.384
spoink	3216	3.496
spoink	3217	3.632
spoink	3218	3.654
spoink	3219	3.767
spoink	3220	3.767
spoink	3221	3.79
spoink	3222	3.88
spoink	3223	3.948
spoink	3224	3.925
spoink	3225	3.925
spoink	3226	3.925
spoink	3227	3.925
spoink	3228	3.925
spoink	3229	4.105
spoink	3230	4.105
spoink	3231	4.105
spoink	3232	4.105
spoink	3233	4.105
spoink	3234	4.714
spoink	3235	4.76
spoink	3236	4.76
spoink	3237	4.76
spoink	3238	4.782
spoink	3239	4.782
spoink	3240	4.782
spoink	3241	4.782
spoink	3242	4.76
spoink	3243	4.714
spoink	3244	4.714
spoink	3245	4.714
spoink	3246	4.714
spoink	3247	4.714
spoink	3248	5.887
spoink	3249	5.933
spoink	3250	6.068
spoink	3251	6.136
spoink	3252	6.158
spoink	3253	6.158
spoink	3254	6.226
spoink	3255	6.339
spoink	3256	6.384
spoink	3257	6.474
spoink	3258	6.384
spoink	3259	6.339
spoink	3260	6.158
spoink	3261	5.73
spoink	3262	5.887
spoink	3263	5.933
spoink	3264	6.045
spoink	3265	6.045
spoink	3266	5.955
spoink	3267	5.978
spoink	3268	5.797
spoink	3269	5.707
spoink	3270	5.707
spoink	3271	5.662
spoink	3272	5.391
spoink	3273	5.278
spoink	3274	5.12
spoink	3275	4.94
spoink	3276	4.895
spoink	3277	4.714
spoink	3278	4.624
spoink	3279	3.948
spoink	3280	3.948
spoink	3281	4.015
spoink	3282	4.015
spoink	3283	4.015
spoink	3284	4.015
spoink	3285	4.015
spoink	3286	4.038
spoink	3287	4.038
spoink	3288	4.038
spoink	3289	3.948
spoink	3290	3.925
spoink	3291	3.812
spoink	3292	3.699
spoink	3293	3.677
spoink	3294	1.511
spoink	3295	1.511
spoink	3296	1.511
spoink	3297	1.511
spoink	3298	1.511
spoink	3299	1.556
spoink	3300	1.556
spoink	3301	1.669
spoink	3302	1.714
spoink	3303	1.805
spoink	3304	1.895
spoink	3305	1.985
spoink	3306	2.075
spoink	3307	2.188
spoink	3308	2.188
spoink	3309	2.165
spoink	3310	2.165
spoink	3311	2.165
spoink	3312	2.165
spoink	3313	2.143
spoink	3314	2.143
spoink	3315	2.143
spoink	3316	3.181
spoink	3317	3.338
spoink	3318	3.564
spoink	3319	3.722
spoink	3320	3.835
spoink	3321	3.948
spoink	3322	3.993
spoink	3323	3.925
spoink	3324	3.902
spoink	3325	3.812
spoink	3326	3.767
spoink	3327	3.722
spoink	3328	3.722
spoink	3329	3.654
spoink	3330	3.541
spoink	3331	3.496
spoink	3332	3.384
spoink	3333	2.955
spoink	3334	2.978
spoink	3335	2.978
spoink	3336	2.955
spoink	3337	2.955
spoink	3338	2.955
spoink	3339	2.955
spoink	3340	4.06
spoink	3341	4.06
spoink	3342	4.06
spoink	3343	4.06
spoink	3344	4.06
spoink	3345	4.015
spoink	3346	3.993
spoink	3347	3.993
spoink	3348	3.993
spoink	3349	4.737
spoink	3350	4.782
spoink	3351	4.85
spoink	3352	4.872
spoink	3353	4.917
spoink	3354	4.917
spoink	3355	4.917
spoink	3356	4.85
spoink	3357	4.85
spoink	3358	5.572
spoink	3359	5.707
spoink	3360	5.955
spoink	3361	5.955
spoink	3362	5.955
spoink	3363	5.955
spoink	3364	5.955
spoink	3365	6.79
spoink	3366	6.835
spoink	3367	6.993
spoink	3368	7.038
spoink	3369	7.218
spoink	3370	7.286
spoink	3371	7.376
spoink	3372	7.466
spoink	3373	7.579
spoink	3374	7.624
spoink	3375	7.827
spoink	3376	7.85
spoink	3377	7.872
spoink	3378	7.85
spoink	3379	7.76
spoink	3380	7.692
spoink	3381	7.647
spoink	3382	7.557
spoink	3383	7.466
spoink	3384	7.241
spoink	3385	7.083
spoink	3386	7.038
spoink	3387	6.451
spoink	3388	6.767
spoink	3389	6.88
spoink	3390	6.97
spoink	3391	7.038
spoink	3392	6.903
spoink	3393	6.722
spoink	3394	6.587
spoink	3395	6.496
spoink	3396	6.384
spoink	3397	6.361
spoink	3398	6.271
spoink	3399	6.158
spoink	3400	6.158
spoink	3401	6.203
spoink	3402	6.203
spoink	3403	6.226
spoink	3404	6.158
spoink	3405	5.797
spoink	3406	6.519
spoink	3407	6.609
spoink	3408	6.699
spoink	3409	6.767
spoink	3410	6.677
spoink	3411	6.767
spoink	3412	6.677
spoink	3413	6.654
spoink	3414	6.632
spoink	3415	6.519
spoink	3416	6.496
spoink	3417	6.316
spoink	3418	6.293
spoink	3419	6.203
spoink	3420	6.023
spoink	3421	6.023
spoink	3422	6
spoink	3423	5.481
spoink	3424	5.617
spoink	3425	5.594
spoink	3426	5.594
spoink	3427	5.594
spoink	3428	5.594
spoink	3429	5.481
spoink	3430	5.369
spoink	3431	5.301
spoink	3432	2.865
spoink	3433	2.842
spoink	3434	2.887
spoink	3435	2.91
spoink	3436	2.887
spoink	3437	2.887
spoink	3438	2.887
spoink	3439	2.887
spoink	3440	2.887
spoink	3441	2.887
spoink	3442	2.91
spoink	3443	2.91
spoink	3444	2.91
spoink	3445	3.835
spoink	3446	3.835
spoink	3447	3.857
spoink	3448	3.857
spoink	3449	3.88
spoink	3450	3.97
spoink	3451	3.97
spoink	3452	3.97
spoink	3453	3.902
spoink	3454	3.902
spoink	3455	3.857
spoink	3456	3.835
spoink	3457	3.609
spoink	3458	3.609
spoink	3459	3.609
spoink	3460	3.654
spoink	3461	3.654
spoink	3462	3.316
spoink	3463	3.316
spoink	3464	3.293
spoink	3465	3.271
spoink	3466	3.496
spoink	3467	3.496
spoink	3468	3.541
spoink	3469	3.564
spoink	3470	3.609
spoink	3471	3.632
spoink	3472	3.699
spoink	3473	3.744
spoink	3474	3.767
spoink	3475	3.767
spoink	3476	3.722
spoink	3477	3.541
spoink	3478	3.429
spoink	3479	3.203
spoink	3480	3.158
spoink	3481	2.978
spoink	3482	2.887
spoink	3483	2.256
spoink	3484	2.256
spoink	3485	2.233
spoink	3486	2.233
spoink	3487	2.233
spoink	3488	2.165
spoink	3489	2.143
spoink	3490	2.143
spoink	3491	2.143
spoink	3492	1.917
spoink	3493	1.917
spoink	3494	1.917
spoink	3495	1.917
spoink	3496	1.895
spoink	3497	1.895
spoink	3498	1.872
spoink	3499	1.872
spoink	3500	1.872
spoink	3501	1.872
spoink	3502	1.872
spoink	3503	1.827
spoink	3504	1.692
spoink	3505	1.624
spoink	3506	0.812
spoink	3507	0.812
spoink	3508	0.812
spoink	3509	0.767
spoink	3510	0.744
spoink	3511	1.218
spoink	3512	1.263
spoink	3513	1.286
spoink	3514	1.286
spoink	3515	1.308
spoink	3516	1.308
spoink	3517	1.308
spoink	3518	1.308
spoink	3519	1.308
spoink	3520	1.308
spoink	3521	1.308
spoink	3522	1.286
spoink	3523	1.286
spoink	3524	1.669
spoink	3525	1.669
spoink	3526	1.692
spoink	3527	1.759
spoink	3528	1.759
spoink	3529	1.759
spoink	3530	1.759
spoink	3531	1.669
spoink	3532	1.962
spoink	3533	2.053
spoink	3534	2.098
spoink	3535	2.098
spoink	3536	2.098
spoink	3537	2.075
spoink	3538	2.143
spoink	3539	1.85
spoink	3540	1.85
spoink	3541	1.85
spoink	3542	1.85
spoink	3543	1.85
spoink	3544	1.827
spoink	3545	1.805
spoink	3546	1.805
spoink	3547	1.805
spoink	3548	1.759
spoink	3549	1.737
spoink	3550	1.737
spoink	3551	1.737
spoink	3552	1.714
spoink	3553	1.737
spoink	3554	1.737
spoink	3555	1.737
spoink	3556	4.263
spoink	3557	4.399
spoink	3558	4.489
spoink	3559	4.534
spoink	3560	4.76
spoink	3561	4.94
spoink	3562	5.03
spoink	3563	5.188
spoink	3564	5.188
spoink	3565	5.188
spoink	3566	5.188
spoink	3567	5.188
spoink	3568	5.481
spoink	3569	5.572
spoink	3570	5.684
spoink	3571	5.82
spoink	3572	6.023
spoink	3573	6.113
spoink	3574	6.158
spoink	3575	6.248
spoink	3576	6.384
spoink	3577	6.451
spoink	3578	6.406
spoink	3579	6.429
spoink	3580	6.474
spoink	3581	6.564
spoink	3582	6.587
spoink	3583	6.451
spoink	3584	6.406
spoink	3585	6.361
spoink	3586	6.293
spoink	3587	6.271
spoink	3588	6.271
spoink	3589	6.271
spoink	3590	6.248
spoink	3591	6.113
spoink	3592	6.09
spoink	3593	6.113
spoink	3594	6.09
spoink	3595	6.09
spoink	3596	6.045
spoink	3597	5.933
spoink	3598	5.91
spoink	3599	5.91
spoink	3600	5.91
spoink	3601	5.887
spoink	3602	5.82
spoink	3603	5.82
spoink	3604	5.684
spoink	3605	5.617
spoink	3606	5.572
spoink	3607	5.436
spoink	3608	5.323
spoink	3609	5.278
spoink	3610	5.12
spoink	3611	4.805
spoink	3612	4.647
spoink	3613	4.489
spoink	3614	3.609
spoink	3615	3.609
spoink	3616	3.609
spoink	3617	3.609
spoink	3618	3.632
spoink	3619	3.632
spoink	3620	3.632
spoink	3621	3.654
spoink	3622	3.654
spoink	3623	3.541
spoink	3624	3.496
spoink	3625	3.158
spoink	3626	3.068
spoink	3627	2.008
spoink	3628	1.985
spoink	3629	1.985
spoink	3630	1.985
spoink	3631	1.985
spoink	3632	1.985
spoink	3633	2.008
spoink	3634	2.008
spoink	3635	2.008
spoink	3646	0.654
spoink	3647	0.632
spoink	3648	0.632
spoink	3649	0.632
spoink	3650	0.609
spoink	3651	0.609
spoink	3652	0.609
spoink	3653	0.609
spoink	3654	0.609
spoink	3655	0.609
spoink	3656	0.632
spoink	3657	0.632
spoink	3658	0.609
spoink	3659	0.609
spoink	3660	0.609
spoink	3661	1.015
spoink	3662	1.196
spoink	3663	1.241
spoink	3664	1.241
spoink	3665	1.241
spoink	3666	1.241
spoink	3667	1.173
spoink	3668	1.534
spoink	3669	1.534
spoink	3670	1.511
spoink	3671	1.511
spoink	3672	1.511
spoink	3673	2.053
spoink	3674	2.053
spoink	3675	2.053
spoink	3676	2.053
spoink	3677	2.053
spoink	3678	2.053
spoink	3679	2.053
spoink	3680	2.053
spoink	3681	2.008
spoink	3682	2.978
spoink	3683	3.045
spoink	3684	3.068
spoink	3685	3.09
spoink	3686	3.181
spoink	3687	3.271
spoink	3688	3.361
spoink	3689	3.361
spoink	3690	3.361
spoink	3691	3.361
spoink	3692	3.361
spoink	3693	3.338
spoink	3694	3.338
spoink	3695	3.338
spoink	3696	3.338
spoink	3697	3.338
spoink	3698	3.338
spoink	3699	3.338
spoink	3700	3.338
spoink	3701	3.316
spoink	3702	3.361
spoink	3703	3.361
spoink	3704	3.361
spoink	3705	3.384
spoink	3706	3.632
spoink	3707	3.699
spoink	3708	3.767
spoink	3709	3.79
spoink	3710	3.88
spoink	3711	3.948
spoink	3712	4.015
spoink	3713	4.015
spoink	3714	4.038
spoink	3715	4.038
spoink	3716	4.015
spoink	3717	3.97
spoink	3718	3.925
spoink	3719	3.835
spoink	3720	3.744
spoink	3721	3.699
spoink	3722	3.632
spoink	3723	3.632
spoink	3724	3.564
spoink	3725	3.564
spoink	3726	3.519
spoink	3727	3.361
spoink	3728	3.338
spoink	3729	3.226
spoink	3730	3.226
spoink	3731	3.226
spoink	3732	3.226
spoink	3733	3.226
spoink	3734	2.075
spoink	3735	2.098
spoink	3736	2.098
spoink	3737	2.143
spoink	3738	2.12
spoink	3739	2.12
spoink	3740	2.143
spoink	3741	2.143
spoink	3742	2.143
spoink	3743	2.143
spoink	3744	2.165
spoink	3745	2.165
spoink	3746	2.165
spoink	3747	1.06
spoink	3748	1.06
spoink	3749	1.06
spoink	3750	1.06
spoink	3751	1.105
spoink	3752	1.128
spoink	3753	1.15
spoink	3754	1.15
spoink	3755	1.196
spoink	3756	1.218
spoink	3757	1.263
spoink	3758	1.263
spoink	3759	1.263
spoink	3760	1.286
spoink	3761	1.263
spoink	3762	1.263
spoink	3763	1.263
spoink	3764	1.263
spoink	3765	1.263
spoink	3766	1.308
spoink	3767	1.376
spoink	3768	1.376
spoink	3769	1.376
spoink	3770	1.376
spoink	3771	1.376
spoink	3772	1.376
spoink	3773	1.376
spoink	3774	1.376
spoink	3775	1.376
spoink	3776	1.286
spoink	3777	1.105
spoink	3778	1.083
spoink	3779	1.083
spoink	3780	1.06
spoink	3781	1.06
spoink	3782	0.993
spoink	3783	0.902
spoink	3784	0.88
spoink	3785	0.79
spoink	3786	0.677
spoink	3787	0.654
spoink	3788	0.654
spoink	3789	0.632
spoink	3790	0.632
spoink	3791	0.632
spoink	3792	0.632
spoink	3793	0.632
spoink	3794	0.632
spoink	3795	0.632
spoink	3796	0.632
spoink	3797	0.677
spoink	3798	0.677
spoink	3799	0.677
spoink	3800	0.677
spoink	3801	0.677
spoink	3802	0.677
spoink	3803	0.677
spoink	3804	0.654
spoink	3805	0.654
spoink	3806	0.632
spoink	3807	0.632
spoink	3808	0.632
spoink	3809	0.609
spoink	3810	0.586
spoink	3811	0.586
spoink	3812	0.541
spoink	3813	0.541
spoink	3814	0.541
spoink	3815	0.519
spoink	3816	0.519
spoink	3817	0.519
spoink	3881	0.519
spoink	3882	0.519
spoink	3883	0.519
spoink	3884	0.519
spoink	3885	0.519
spoink	3886	0.541
spoink	3887	0.519
spoink	3888	0.519
spoink	3889	0.519
spoink	3890	0.519
spoink	3891	0.541
spoink	3892	0.541
spoink	3893	0.541
spoink	3894	0.564
spoink	3895	0.564
spoink	3896	0.564
spoink	3897	0.564
spoink	3898	0.564
spoink	3899	0.947
spoink	3900	1.015
spoink	3901	1.015
spoink	3902	1.015
spoink	3903	1.038
spoink	3904	1.015
spoink	3905	1.015
spoink	3906	1.015
spoink	3907	1.015
spoink	3908	1.015
spoink	3909	1.015
spoink	3910	1.805
spoink	3911	1.917
spoink	3912	1.985
spoink	3913	2.03
spoink	3914	2.053
spoink	3915	2.12
spoink	3916	2.12
spoink	3917	2.12
spoink	3918	2.12
spoink	3919	2.143
spoink	3920	2.143
spoink	3921	2.143
spoink	3922	2.12
spoink	3923	2.12
spoink	3924	2.03
spoink	3925	2.03
spoink	3926	2.03
spoink	3927	2.03
spoink	3928	2.775
spoink	3929	2.91
spoink	3930	2.955
spoink	3931	3.045
spoink	3932	3.181
spoink	3933	3.203
spoink	3934	3.248
spoink	3935	3.316
spoink	3936	3.316
spoink	3937	3.316
spoink	3938	3.316
spoink	3939	3.316
spoink	3940	3.316
spoink	3941	3.316
spoink	3942	3.316
spoink	3943	3.293
spoink	3944	3.248
spoink	3945	3.158
spoink	3946	3.158
spoink	3947	3.113
spoink	3948	3.09
spoink	3949	3.09
spoink	3950	3.09
spoink	3951	3.09
spoink	3952	3.09
spoink	3953	3.09
spoink	3954	3.09
spoink	3955	3.09
spoink	3956	2.955
spoink	3957	2.91
spoink	3958	2.955
spoink	3959	2.978
spoink	3960	2.978
spoink	3961	2.978
spoink	3962	2.978
spoink	3963	2.955
spoink	3964	2.887
spoink	3965	2.887
spoink	3966	2.865
spoink	3967	2.865
spoink	3968	2.887
spoink	3969	2.865
spoink	3970	2.887
spoink	3971	2.887
spoink	3972	2.842
spoink	3973	2.797
spoink	3974	2.684
spoink	3975	2.594
spoink	3976	2.594
spoink	3977	2.391
spoink	3978	1.624
spoink	3979	1.624
spoink	3980	1.624
spoink	3981	1.624
spoink	3982	1.624
spoink	3983	1.624
spoink	3984	1.624
spoink	3985	1.624
spoink	3986	1.624
spoink	3987	1.579
spoink	3988	1.556
spoink	3989	1.534
spoink	4348	0.586
spoink	4349	0.586
spoink	4350	0.586
spoink	4351	0.586
spoink	4352	0.541
spoink	4353	0.541
spoink	4354	0.541
spoink	4359	0.519
spoink	4360	0.519
spoink	4362	0.519
spoink	4363	0.519
spoink	4364	0.541
spoink	4365	0.519
spoink	4366	0.519
spoink	4411	0.519
spoink	4635	0.586
spoink	4636	0.88
spoink	4637	1.196
spoink	4638	11.279
spoink	4639	13.264
spoink	4640	35.234
spoink	4641	44.347
spoink	4642	75.702
spoink	4643	227.963
spoink	4644	235.384
spoink	4645	245.016
spoink	4646	253.498
spoink	4647	261.528
spoink	4648	269.807
spoink	4649	275.672
spoink	4650	281.514
spoink	4651	283.409
spoink	4652	283.815
spoink	4653	284.559
spoink	4654	284.627
spoink	4655	284.785
spoink	4656	284.83
spoink	4657	284.943
spoink	4658	285.055
spoink	4659	285.687
spoink	4660	285.867
spoink	4661	285.935
spoink	4662	286.522
spoink	4663	286.634
spoink	4664	287.401
spoink	4665	288.123
spoink	4666	288.8
spoink	4667	289.364
spoink	4668	289.522
spoink	4669	289.183
spoink	4670	286.815
spoink	4671	283.251
spoink	4672	278.018
spoink	4673	272.378
spoink	4674	266.085
spoink	4675	258.979
spoink	4676	247.746
spoink	4677	240.009
spoink	4678	107.756
spoink	4679	94.853
spoink	4680	72.815
spoink	4681	26.211
spoink	4682	22.287
spoink	4683	18.971
spoink	4684	13.354
spoink	4685	12.722
spoink	4686	11.865
spoink	4687	9.722
spoink	4688	9.587
spoink	4689	8.211
spoink	4690	6.654
spoink	4691	6.519
spoink	4692	6.429
spoink	4693	4.805
spoink	4694	4.76
spoink	4695	4.737
spoink	4696	3.925
spoink	4697	2.707
spoink	4698	1.805
spoink	4699	1.06
spoink	4700	0.88
spoink	4822	1.105
spoink	4823	1.128
spoink	4824	1.105
spoink	4825	1.105
spoink	4826	1.105
spoink	4827	1.105
spoink	4828	1.128
spoink	4829	1.128
spoink	4830	1.128
spoink	4831	1.15
spoink	4832	1.556
spoink	4833	1.556
spoink	4834	1.579
spoink	4835	1.579
spoink	4836	1.579
spoink	4837	1.579
spoink	4838	1.579
spoink	4839	1.556
spoink	4840	1.534
spoink	4841	1.556
spoink	4842	1.556
spoink	4843	1.556
spoink	4844	1.556
spoink	4845	1.556
spoink	4846	1.534
spoink	4847	1.511
spoink	4848	1.511
spoink	4849	1.511
spoink	4850	1.511
spoink	4851	1.489
spoink	4852	1.489
spoink	4853	1.489
spoink	4854	1.489
spoink	4855	1.489
spoink	4856	1.489
spoink	4857	1.489
spoink	4858	1.489
spoink	4859	1.511
spoink	4860	1.421
spoink	4861	1.376
spoink	4862	1.376
spoink	4863	1.376
spoink	4864	1.376
spoink	4865	1.399
spoink	4866	1.399
spoink	4867	1.489
spoink	4868	1.511
spoink	4869	1.511
spoink	4870	1.511
spoink	4871	1.511
spoink	4872	1.489
spoink	4873	1.444
spoink	4874	1.421
spoink	4875	1.399
