Sample,TE,All_reads,HQ_reads
SRR19973828,gypsy-7-dsim,2.74,0.11
SRR19973828,GYPSY10,6.14,4.04
SRR19973828,GYPSY11,2.20,0.81
SRR19973828,GYPSY12,16.06,9.00
SRR19973828,GYPSY2,0.49,0.18
SRR19973828,GYPSY3,2.41,1.18
SRR19973828,GYPSY4,3.89,3.43
SRR19973828,GYPSY5,1.37,0.72
SRR19973828,GYPSY6,0.08,0.00
SRR19973828,GYPSY7,1.31,0.91
SRR19973828,GYPSY8,10.71,4.70
SRR19973828,GYPSY9,0.72,0.36
SRR19973828,HEL,11.64,10.81
SRR19973828,HELITRON1_DM,0.00,0.00
SRR19973828,HETAVIR,0.00,0.00
SRR19973828,HOPPER2,1.01,0.17
SRR19973828,INE1,56.34,11.58
SRR19973828,INVADER,4.78,2.60
SRR19973828,INVADER2,15.15,13.75
SRR19973828,INVADER3,7.80,6.80
SRR19973828,INVADER4,2.60,1.11
SRR19973828,INVADER5,0.94,0.35
SRR19973828,INVADER6,7.73,6.22
SRR19973828,ISBU1,0.15,0.00
SRR19973828,ISBU2,0.02,0.00
SRR19973828,ISBU3,0.00,0.00
SRR19973828,IVK,9.83,8.69
SRR19973828,JOCKEY2,2.56,1.75
SRR19973828,JUAN,12.98,12.86
SRR19973828,KEPLER,3.35,0.01
SRR19973828,LOOPER1_DM,1.14,0.79
SRR19973828,M14653,9.18,0.00
SRR19973828,MAR,0.00,0.00
SRR19973828,MARINER2,4.78,3.13
SRR19973828,McCLINTOCK,9.26,7.71
SRR19973828,MD106_gypsy6_Dse,8.35,6.85
SRR19973828,MERCR1A3,0.00,0.00
SRR19973828,NEOR1A,0.12,0.00
SRR19973828,NETR1B,0.00,0.00
SRR19973828,NEWTON,0.00,0.00
SRR19973828,OPUS,4.08,3.65
SRR19973828,OSV,15.94,6.81
SRR19973828,P_M,0.00,0.00
SRR19973828,P_O,0.00,0.00
SRR19973828,P_T,0.03,0.00
SRR19973828,PPI251,0.00,0.00
SRR19973828,Q,9.37,0.07
SRR19973828,QBERT,2.94,2.11
SRR19973828,QUASIMODO,0.20,0.00
SRR19973828,R1-2,1.00,0.51
SRR19973828,ROOA_LTR,15.64,11.19
SRR19973828,ROVER,0.69,0.13
SRR19973828,ROXELEMENT,48.59,46.02
SRR19973828,RT1B,21.93,18.63
SRR19973828,RT1C,24.11,16.72
SRR19973828,S2,0.48,0.27
SRR19973828,SGM,0.04,0.00
SRR19973828,SPOCK,0.00,0.00
SRR19973828,SPRINGER,1.01,0.25
SRR19973828,STALKER,5.85,0.29
SRR19973828,STALKER2,6.44,4.93
SRR19973828,STALKER3,0.00,0.00
SRR19973828,STALKER4,7.65,0.12
SRR19973828,TABOR,6.54,5.30
SRR19973828,TAHRE,0.10,0.04
SRR19973828,TAKR1A2,0.00,0.00
SRR19973828,TARTC,0.10,0.00
SRR19973828,TARTVIR,0.51,0.00
SRR19973828,TARTYAK,0.13,0.00
SRR19973828,TC1,28.16,22.76
SRR19973828,TC1-2,10.77,9.45
SRR19973828,TC3,0.02,0.00
SRR19973828,Tinker,6.21,5.79
SRR19973828,TIRANT,2.47,1.75
SRR19973828,TRANSIB1,10.12,8.94
SRR19973828,TRANSIB2,13.36,10.58
SRR19973828,TRANSIB3,2.04,1.66
SRR19973828,TRANSIB4,1.77,1.22
SRR19973828,TV1,0.00,0.00
SRR19973828,U73803,0.00,0.00
SRR19973828,VEGE,0.00,0.00
SRR19973828,VIRUVIR,0.00,0.00
SRR19973828,WORF,0.00,0.00
SRR19973828,YAKHETA,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR6425993,1360,55.10,37.05
SRR6425993,412,19.27,13.26
SRR6425993,ACCORD,6.68,5.51
SRR6425993,AF009439,0.00,0.00
SRR6425993,AF056940,0.05,0.00
SRR6425993,AF222049,8.14,7.12
SRR6425993,AF418572,0.00,0.00
SRR6425993,AF541951,0.17,0.04
SRR6425993,AY561850,3.48,0.86
SRR6425993,BAGGINS,79.28,67.63
SRR6425993,Beagle,15.18,11.84
SRR6425993,Beagle2,0.81,0.33
SRR6425993,BLOOD,4.95,4.38
SRR6425993,BS,4.72,3.73
SRR6425993,BS3,4.54,3.56
SRR6425993,BS4,5.21,4.03
SRR6425993,BUT1,0.00,0.00
SRR6425993,BUT2,0.00,0.00
SRR6425993,BUT3,0.00,0.00
SRR6425993,BUT4,0.00,0.00
SRR6425993,BUT5,0.00,0.00
SRR6425993,BUT6,0.09,0.02
SRR6425993,CIRC,10.08,8.25
SRR6425993,DBU133521,0.00,0.00
SRR6425993,DDBARI1,3.08,0.18
SRR6425993,DFU309320,0.24,0.00
SRR6425993,DH14600,0.00,0.00
SRR6425993,DHMINOS,0.09,0.01
SRR6425993,DHUHUH3,0.00,0.00
SRR6425993,DIVER2,49.31,38.81
SRR6425993,DK29466,0.00,0.00
SRR6425993,DM06920,3.96,1.05
SRR6425993,DM14101,2.14,0.07
SRR6425993,DM23420,12.18,10.59
SRR6425993,DM33463,0.90,0.19
SRR6425993,DM88,11.97,9.91
SRR6425993,DM_ROO,34.06,30.38
SRR6425993,dmau_Antennapedia,0.96,0.94
SRR6425993,dmau_Osi6,1.10,1.09
SRR6425993,dmau_wingless,1.04,1.03
SRR6425993,DMAURA,6.42,1.87
SRR6425993,DMBARI1,5.00,4.93
SRR6425993,DMBLPP,10.60,10.04
SRR6425993,DMCOPIA,19.33,17.27
SRR6425993,DMCR1A,123.30,99.38
SRR6425993,DMDM11,16.94,13.88
SRR6425993,DME010298,45.35,38.87
SRR6425993,DME278684,3.33,1.67
SRR6425993,DME487856,40.15,36.30
SRR6425993,DME9736,9.37,3.59
SRR6425993,DMGYPF1A,10.38,6.45
SRR6425993,DMHFL1,9.64,8.34
SRR6425993,DMIFACA,26.20,21.69
SRR6425993,DMIS176,0.42,0.10
SRR6425993,DMIS297,11.52,7.55
SRR6425993,DMLINEJA,6.59,6.43
SRR6425993,DMMAR,10.74,0.00
SRR6425993,DMMDG3,9.04,7.63
SRR6425993,DMPOGOR11,0.01,0.01
SRR6425993,DMREPG,3.78,1.75
SRR6425993,DMRER1DM,50.35,39.60
SRR6425993,DMRER2DM,28.43,26.41
SRR6425993,DMRTMGD1,19.71,16.86
SRR6425993,DMTHB1,26.63,14.09
SRR6425993,DMTN1731,11.56,10.36
SRR6425993,DMTNFB,18.40,6.05
SRR6425993,DMTOM1_LTR,24.37,19.62
SRR6425993,DMTRAM,0.00,0.00
SRR6425993,DMTRDNA,15.68,7.63
SRR6425993,DMTRIM,0.00,0.00
SRR6425993,DMU89994,9.61,8.62
SRR6425993,DMW1DOC,19.07,17.99
SRR6425993,DMZAM,2.11,1.58
SRR6425993,DNTOMRETA,0.33,0.01
SRR6425993,DOC2,26.33,25.33
SRR6425993,DOC3,25.07,21.28
SRR6425993,DOC4,2.09,1.52
SRR6425993,DOC5,6.88,5.31
SRR6425993,DPSEMINIME,0.04,0.00
SRR6425993,DSRN,10.13,6.25
SRR6425993,DSV28T24,0.00,0.00
SRR6425993,DTEII,0.98,0.16
SRR6425993,DV26847,0.83,0.00
SRR6425993,DV49102,0.00,0.00
SRR6425993,DVRPPDV,0.00,0.00
SRR6425993,DVULYSS,0.00,0.00
SRR6425993,F,49.70,46.40
SRR6425993,FB,0.33,0.13
SRR6425993,FROGGER,0.86,0.71
SRR6425993,FW2,4.41,3.49
SRR6425993,FW3,1.84,1.33
SRR6425993,G2,12.44,6.22
SRR6425993,G3,0.47,0.12
SRR6425993,G4_DM,3.73,3.27
SRR6425993,G5_DM,20.56,16.63
SRR6425993,G5A,4.01,2.58
SRR6425993,G6_DM,59.91,57.72
SRR6425993,G7,0.57,0.30
SRR6425993,GALILEO,0.00,0.00
SRR6425993,GEM,0.02,0.00
SRR6425993,GTWIN,5.02,2.47
SRR6425993,gypsy-29-dsim,0.02,0.00
SRR6425993,gypsy-7-dsim,2.40,0.20
SRR6425993,GYPSY10,14.09,9.20
SRR6425993,GYPSY11,3.02,1.03
SRR6425993,GYPSY12,22.66,13.61
SRR6425993,GYPSY2,0.54,0.17
SRR6425993,GYPSY3,2.46,1.13
SRR6425993,GYPSY4,3.18,2.79
SRR6425993,GYPSY5,1.67,1.09
SRR6425993,GYPSY6,0.16,0.01
SRR6425993,GYPSY7,1.41,0.92
SRR6425993,GYPSY8,11.60,4.66
SRR6425993,GYPSY9,0.84,0.46
SRR6425993,HEL,11.02,9.92
SRR6425993,HELITRON1_DM,0.00,0.00
SRR6425993,HETAVIR,0.00,0.00
SRR6425993,HOPPER2,0.78,0.18
SRR6425993,INE1,46.29,8.67
SRR6425993,INVADER,9.12,5.63
SRR6425993,INVADER2,20.66,18.39
SRR6425993,INVADER3,12.51,11.15
SRR6425993,INVADER4,2.76,1.11
SRR6425993,INVADER5,0.84,0.26
SRR6425993,INVADER6,7.23,5.69
SRR6425993,ISBU1,0.19,0.00
SRR6425993,ISBU2,0.02,0.00
SRR6425993,ISBU3,0.00,0.00
SRR6425993,IVK,10.47,9.42
SRR6425993,JOCKEY2,2.72,1.80
SRR6425993,JUAN,16.21,16.06
SRR6425993,KEPLER,2.12,0.00
SRR6425993,LOOPER1_DM,3.40,2.63
SRR6425993,M14653,10.14,0.00
SRR6425993,MAR,0.00,0.00
SRR6425993,MARINER2,5.58,3.63
SRR6425993,McCLINTOCK,10.50,8.57
SRR6425993,MD106_gypsy6_Dse,16.25,13.34
SRR6425993,MERCR1A3,0.00,0.00
SRR6425993,NEOR1A,0.06,0.00
SRR6425993,NETR1B,0.00,0.00
SRR6425993,NEWTON,0.00,0.00
SRR6425993,OPUS,4.59,4.06
SRR6425993,OSV,16.31,7.11
SRR6425993,P_M,0.00,0.00
SRR6425993,P_O,0.00,0.00
SRR6425993,P_T,0.01,0.00
SRR6425993,PPI251,0.00,0.00
SRR6425993,Q,11.01,0.07
SRR6425993,QBERT,6.44,4.66
SRR6425993,QUASIMODO,0.38,0.07
SRR6425993,R1-2,1.31,0.71
SRR6425993,ROOA_LTR,19.50,14.14
SRR6425993,ROVER,1.00,0.16
SRR6425993,ROXELEMENT,54.16,51.28
SRR6425993,RT1B,29.83,25.25
SRR6425993,RT1C,29.06,19.80
SRR6425993,S2,0.44,0.17
SRR6425993,SGM,0.10,0.00
SRR6425993,SPOCK,0.00,0.00
SRR6425993,SPRINGER,1.09,0.24
SRR6425993,STALKER,9.58,0.48
SRR6425993,STALKER2,6.26,4.65
SRR6425993,STALKER3,0.01,0.01
SRR6425993,STALKER4,12.11,0.16
SRR6425993,TABOR,8.87,7.08
SRR6425993,TAHRE,2.29,0.73
SRR6425993,TAKR1A2,0.00,0.00
SRR6425993,TARTC,0.06,0.00
SRR6425993,TARTVIR,0.32,0.00
SRR6425993,TARTYAK,0.06,0.00
SRR6425993,TC1,22.36,17.35
SRR6425993,TC1-2,8.74,7.53
SRR6425993,TC3,0.02,0.01
SRR6425993,Tinker,13.77,12.97
SRR6425993,TIRANT,4.99,3.90
SRR6425993,TRANSIB1,10.19,8.84
SRR6425993,TRANSIB2,14.68,11.66
SRR6425993,TRANSIB3,1.79,1.30
SRR6425993,TRANSIB4,2.02,1.32
SRR6425993,TV1,0.00,0.00
SRR6425993,U73803,0.00,0.00
SRR6425993,VEGE,0.00,0.00
SRR6425993,VIRUVIR,0.00,0.00
SRR6425993,WORF,0.00,0.00
SRR6425993,YAKHETA,0.00,0.00
