Sample,TE,All_reads,HQ_reads
SRR19973828,hopper,5.14,0.03
SRR19973828,hopper2,0.49,0.11
SRR19973828,I-element,31.46,27.30
SRR19973828,Idefix,5.15,2.22
SRR19973828,invader1,4.81,2.64
SRR19973828,invader2,15.14,13.70
SRR19973828,invader3,7.89,6.87
SRR19973828,invader4,2.59,1.08
SRR19973828,invader5,0.95,0.36
SRR19973828,Ivk,9.81,8.70
SRR19973828,jockey,7.90,7.73
SRR19973828,jockey2,2.57,1.75
SRR19973828,Juan,12.97,12.86
SRR19973828,looper1,1.12,0.78
SRR19973828,M4DM,13.87,3.78
SRR19973828,mariner2,4.83,3.29
SRR19973828,Max-element,17.00,14.72
SRR19973828,McClintock,4.91,0.16
SRR19973828,mdg1,7.55,6.33
SRR19973828,mdg3,6.06,5.11
SRR19973828,micropia,14.22,12.23
SRR19973828,Minos_DM,0.18,0.04
SRR19973828,ninja-aurora,5.03,4.19
SRR19973828,NOF,0.85,0.71
SRR19973828,Nomad,4.29,3.55
SRR19973828,P-element,0.00,0.00
SRR19973828,Phanio_Dmel,10.84,7.91
SRR19973828,Phidippo_Dmel,7.92,6.40
SRR19973828,Pifo_A,0.06,0.04
SRR19973828,pogo,0.00,0.00
SRR19973828,Quasimodo,0.16,0.00
SRR19973828,Quasimodo2,4.30,0.00
SRR19973828,R1,52.09,9.25
SRR19973828,R1-2,1.00,0.52
SRR19973828,R1A1-element,22.32,2.51
SRR19973828,R2-element,16.25,15.23
SRR19973828,rnd-1_family-13_jockey,3.43,0.29
SRR19973828,rnd-1_family-1_copia,8.97,2.82
SRR19973828,rnd-1_family-85_gypsy,11.63,3.73
SRR19973828,rnd-5_family-560_Pao,12.16,6.70
SRR19973828,roo,34.96,29.06
SRR19973828,rooA,15.53,10.94
SRR19973828,rover,0.69,0.13
SRR19973828,Rt1a,2.32,1.21
SRR19973828,Rt1b,21.93,18.63
SRR19973828,S-element,1.10,0.21
SRR19973828,S2,0.49,0.26
SRR19973828,springer,1.03,0.25
SRR19973828,Stalker,5.66,0.28
SRR19973828,Stalker2,6.55,4.88
SRR19973828,Stalker4,7.61,0.12
SRR19973828,Tabor,6.67,5.32
SRR19973828,TAHRE,0.09,0.02
SRR19973828,TART-A,0.36,0.09
SRR19973828,TART-B,0.58,0.10
SRR19973828,TART-C,0.16,0.03
SRR19973828,Tc1-2,10.60,9.23
SRR19973828,Tc1_DM,26.71,20.96
SRR19973828,Tc3,0.01,0.00
SRR19973828,Tirant,2.45,1.74
SRR19973828,Tom,3.43,1.43
SRR19973828,transib1,10.12,8.90
SRR19973828,Transib2,13.00,10.08
SRR19973828,transib3,2.04,1.65
SRR19973828,transib4,1.72,1.20
SRR19973828,Transib5,2.99,2.28
SRR19973828,Transpac,10.35,9.17
SRR19973828,X-element,27.68,7.00
SRR19973828,ZAM,1.45,1.09
Sample,TE,All_reads,HQ_reads
SRR6425993,1360,55.34,37.22
SRR6425993,6,0.40,0.10
SRR6425993,1731,11.56,10.36
SRR6425993,297,11.43,7.38
SRR6425993,412,10.15,4.37
SRR6425993,accord,6.68,5.51
SRR6425993,accord2,6.44,4.64
SRR6425993,Baggins1,79.25,67.51
SRR6425993,Bari1,5.01,4.94
SRR6425993,Bari2,0.42,0.25
SRR6425993,BEL,12.20,10.70
SRR6425993,Bica,5.57,5.22
SRR6425993,blood,4.97,4.39
SRR6425993,BS,5.78,3.76
SRR6425993,BS2,20.47,0.60
SRR6425993,BS3,4.52,3.55
SRR6425993,BS4,5.24,4.01
SRR6425993,Burdock,9.60,8.61
SRR6425993,Chimpo,8.77,7.84
SRR6425993,Chouto,4.10,2.50
SRR6425993,Circe,10.09,8.26
SRR6425993,copia,19.35,17.25
SRR6425993,copia2,5.23,0.08
SRR6425993,diver,11.44,9.52
SRR6425993,diver2,47.39,37.47
SRR6425993,Dm88,5.90,0.11
SRR6425993,dmau_Antennapedia,0.96,0.94
SRR6425993,dmau_Osi6,1.10,1.09
SRR6425993,dmau_wingless,1.04,1.03
SRR6425993,DMRT1A,125.41,111.74
SRR6425993,DMRT1C,31.52,23.46
SRR6425993,DNAREP1,197.48,46.81
SRR6425993,DNAREP1-like,4.97,0.07
SRR6425993,Doc,19.10,18.00
SRR6425993,Doc2,26.31,25.36
SRR6425993,Doc3,25.02,21.10
SRR6425993,Doc4,2.08,1.51
SRR6425993,Doc5,7.29,5.88
SRR6425993,F-element,25.10,7.82
SRR6425993,family-0_Copia-like,4.64,0.47
SRR6425993,family-0_MULE-NOF,7.13,1.15
SRR6425993,family-100_HMS-beagle,0.00,0.00
SRR6425993,family-105_gypsy,0.40,0.16
SRR6425993,family-110_gypsy_SAP,16.30,14.14
SRR6425993,family-1124_gypsy-frag,2.17,1.76
SRR6425993,family-113_micropia-like,1.71,0.75
SRR6425993,family-117_gypsy,31.88,11.76
SRR6425993,family-1205_Tc3,0.02,0.00
SRR6425993,family-134_gypsy,19.09,6.93
SRR6425993,family-139_FW2-like,21.69,4.82
SRR6425993,family-1439_Tc3,0.45,0.02
SRR6425993,family-149_HMS-beagle,0.09,0.01
SRR6425993,family-15_G-like,5.24,0.21
SRR6425993,family-2202_Pao,4.77,2.16
SRR6425993,family-2226_Tc1-like,1.30,0.32
SRR6425993,family-2266_Blastopia-like,0.04,0.01
SRR6425993,family-252_hAT_BEDzf,0.17,0.10
SRR6425993,family-325_gypsy,7.18,5.35
SRR6425993,family-358_hAT,5.63,4.31
SRR6425993,family-3655_gypsy,0.95,0.37
SRR6425993,family-3830_accord-like,0.64,0.53
SRR6425993,family-4408_gypsy,3.27,0.15
SRR6425993,family-447_HETA-like,3.22,0.37
SRR6425993,family-4955_hAT,0.63,0.38
SRR6425993,family-49_Tc3,0.05,0.00
SRR6425993,family-5171_Pao,0.05,0.01
SRR6425993,family-53_gypsy_truncated,33.20,7.94
SRR6425993,family-58_micropia-like,14.53,13.65
SRR6425993,family-6086_diver,6.00,2.94
SRR6425993,family-63_micropia-like,10.98,8.55
SRR6425993,family-70_diver-like,6.29,0.70
SRR6425993,family-70_Diver2-like,4.87,2.33
SRR6425993,family-7121_ninja-like,7.82,4.44
SRR6425993,family-732_gypsy,7.56,5.66
SRR6425993,family-92_copia-like,0.00,0.00
SRR6425993,family-966_Pao,3.64,1.10
SRR6425993,family-999_gypsy,0.46,0.06
SRR6425993,FB,16.37,5.51
SRR6425993,flea,10.61,10.03
SRR6425993,frogger,0.86,0.71
SRR6425993,Fw2,4.41,3.49
SRR6425993,Fw3,1.84,1.33
SRR6425993,G-element,2.02,0.01
SRR6425993,G2,10.88,3.48
SRR6425993,G3,0.24,0.09
SRR6425993,G4,3.73,3.26
SRR6425993,G5,18.23,13.84
SRR6425993,G5A,4.00,2.59
SRR6425993,G6,59.68,57.38
SRR6425993,GATE,45.29,38.93
SRR6425993,Gedeo_Dmel,5.70,3.31
SRR6425993,gtwin,2.13,0.60
SRR6425993,gypsy,10.41,6.45
SRR6425993,gypsy10,0.51,0.07
SRR6425993,gypsy11,3.07,1.03
SRR6425993,gypsy12,19.19,11.09
SRR6425993,gypsy12A,3.82,1.35
SRR6425993,gypsy2,0.46,0.17
SRR6425993,gypsy2S,0.83,0.35
SRR6425993,gypsy3,2.45,1.14
SRR6425993,gypsy4,3.16,2.79
SRR6425993,gypsy5,1.67,1.10
SRR6425993,gypsy6,8.68,2.54
SRR6425993,gypsy7,1.62,1.19
SRR6425993,gypsy8,15.70,7.79
SRR6425993,gypsy9,0.83,0.46
SRR6425993,HB,26.66,14.17
SRR6425993,Helena,11.08,9.97
SRR6425993,HeT-A,1.82,0.07
SRR6425993,HMS-Beagle,15.21,11.84
SRR6425993,hobo,9.61,8.31
SRR6425993,hopper,4.70,0.03
SRR6425993,hopper2,0.36,0.10
SRR6425993,I-element,25.16,21.63
SRR6425993,Idefix,11.57,5.02
SRR6425993,invader1,9.17,5.63
SRR6425993,invader2,20.65,18.37
SRR6425993,invader3,12.63,11.26
SRR6425993,invader4,2.74,1.09
SRR6425993,invader5,0.85,0.26
SRR6425993,Ivk,10.47,9.43
SRR6425993,jockey,6.58,6.43
SRR6425993,jockey2,2.70,1.79
SRR6425993,Juan,16.21,16.06
SRR6425993,looper1,3.41,2.64
SRR6425993,M4DM,13.86,3.97
SRR6425993,mariner2,5.57,3.70
SRR6425993,Max-element,36.73,32.31
SRR6425993,McClintock,5.66,0.20
SRR6425993,mdg1,19.80,16.95
SRR6425993,mdg3,9.04,7.63
SRR6425993,micropia,16.97,13.88
SRR6425993,Minos_DM,0.18,0.02
SRR6425993,ninja-aurora,13.82,11.98
SRR6425993,NOF,0.33,0.14
SRR6425993,Nomad,4.68,3.91
SRR6425993,P-element,0.00,0.00
SRR6425993,Phanio_Dmel,21.12,15.68
SRR6425993,Phidippo_Dmel,18.66,15.39
SRR6425993,Pifo_A,0.08,0.05
SRR6425993,pogo,0.01,0.01
SRR6425993,Quasimodo,0.32,0.07
SRR6425993,Quasimodo2,4.77,0.01
SRR6425993,R1,37.41,6.42
SRR6425993,R1-2,1.30,0.71
SRR6425993,R1A1-element,16.15,1.75
SRR6425993,R2-element,28.50,26.56
SRR6425993,rnd-1_family-13_jockey,3.94,0.33
SRR6425993,rnd-1_family-1_copia,9.27,3.05
SRR6425993,rnd-1_family-85_gypsy,16.18,5.03
SRR6425993,rnd-5_family-560_Pao,24.35,13.27
SRR6425993,roo,32.40,27.04
SRR6425993,rooA,19.26,13.72
SRR6425993,rover,0.98,0.15
SRR6425993,Rt1a,3.36,1.70
SRR6425993,Rt1b,29.87,25.31
SRR6425993,S-element,0.89,0.18
SRR6425993,S2,0.44,0.17
SRR6425993,springer,1.09,0.25
SRR6425993,Stalker,9.31,0.48
SRR6425993,Stalker2,6.42,4.60
SRR6425993,Stalker4,11.98,0.14
SRR6425993,Tabor,9.05,7.11
SRR6425993,TAHRE,2.08,0.61
SRR6425993,TART-A,3.54,0.86
SRR6425993,TART-B,2.18,0.07
SRR6425993,TART-C,0.10,0.02
SRR6425993,Tc1-2,8.57,7.29
SRR6425993,Tc1_DM,21.12,15.70
SRR6425993,Tc3,0.01,0.00
SRR6425993,Tirant,4.98,3.89
SRR6425993,Tom,6.25,3.34
SRR6425993,transib1,10.26,8.86
SRR6425993,Transib2,14.25,11.04
SRR6425993,transib3,1.78,1.29
SRR6425993,transib4,2.01,1.30
SRR6425993,Transib5,3.06,2.34
SRR6425993,Transpac,8.14,7.12
SRR6425993,X-element,30.50,7.60
SRR6425993,ZAM,2.11,1.57
