Sample,TE,All_reads,HQ_reads
SRR5860658,hobo,8.85,7.06
SRR5860658,hopper,3.60,0.02
SRR5860658,hopper2,0.83,0.20
SRR5860658,I-element,25.97,21.58
SRR5860658,Idefix,4.77,2.13
SRR5860658,invader1,7.82,5.69
SRR5860658,invader2,20.19,18.33
SRR5860658,invader3,20.91,18.79
SRR5860658,invader4,1.83,0.66
SRR5860658,invader5,0.85,0.28
SRR5860658,Ivk,8.17,6.81
SRR5860658,jockey,14.22,13.94
SRR5860658,jockey2,4.42,2.69
SRR5860658,Juan,13.84,13.73
SRR5860658,looper1,1.14,0.81
SRR5860658,M4DM,12.18,3.28
SRR5860658,mariner2,5.25,3.75
SRR5860658,Max-element,35.85,31.98
SRR5860658,McClintock,4.67,0.17
SRR5860658,mdg1,3.52,2.55
SRR5860658,mdg3,5.16,3.85
SRR5860658,micropia,19.34,16.19
SRR5860658,Minos_DM,0.12,0.01
SRR5860658,ninja-aurora,16.56,14.14
SRR5860658,NOF,1.83,1.38
SRR5860658,Nomad,11.20,8.98
SRR5860658,P-element,0.01,0.01
SRR5860658,Phanio_Dmel,8.81,6.00
SRR5860658,Phidippo_Dmel,5.25,4.01
SRR5860658,Pifo_A,0.07,0.04
SRR5860658,pogo,0.00,0.00
SRR5860658,Quasimodo,0.20,0.00
SRR5860658,Quasimodo2,3.96,0.02
SRR5860658,R1,88.25,13.57
SRR5860658,R1-2,2.22,1.24
SRR5860658,R1A1-element,36.95,3.00
SRR5860658,R2-element,23.13,21.48
SRR5860658,rnd-1_family-13_jockey,2.55,0.42
SRR5860658,rnd-1_family-1_copia,9.91,3.25
SRR5860658,rnd-1_family-85_gypsy,17.25,4.20
SRR5860658,rnd-5_family-560_Pao,16.57,7.94
SRR5860658,roo,14.93,11.86
SRR5860658,rooA,16.52,11.93
SRR5860658,rover,0.52,0.09
SRR5860658,Rt1a,2.09,1.03
SRR5860658,Rt1b,35.26,29.04
SRR5860658,S-element,0.84,0.21
SRR5860658,S2,0.47,0.22
SRR5860658,springer,1.05,0.28
SRR5860658,Stalker,2.87,0.15
SRR5860658,Stalker2,6.71,4.84
SRR5860658,Stalker4,3.83,0.07
SRR5860658,Tabor,9.28,7.82
SRR5860658,TAHRE,1.71,0.59
SRR5860658,TART-A,1.48,0.61
SRR5860658,TART-B,0.63,0.14
SRR5860658,TART-C,0.37,0.09
SRR5860658,Tc1-2,8.83,7.30
SRR5860658,Tc1_DM,18.13,12.77
SRR5860658,Tc3,0.00,0.00
SRR5860658,Tirant,7.43,6.09
SRR5860658,Tom,7.16,4.07
SRR5860658,transib1,11.48,9.70
SRR5860658,Transib2,25.52,21.41
SRR5860658,transib3,1.33,0.97
SRR5860658,transib4,1.49,0.95
SRR5860658,Transib5,2.42,1.85
SRR5860658,Transpac,10.55,9.19
SRR5860658,X-element,20.47,4.31
SRR5860658,ZAM,4.47,3.57
Sample,TE,All_reads,HQ_reads
SRR5860660,1360,30.02,18.48
SRR5860660,6,0.42,0.11
SRR5860660,1731,9.27,8.37
SRR5860660,297,19.54,14.56
SRR5860660,412,7.89,4.13
SRR5860660,accord,10.43,7.36
SRR5860660,accord2,5.34,4.10
SRR5860660,Baggins1,54.77,48.30
SRR5860660,Bari1,2.60,2.26
SRR5860660,Bari2,0.50,0.28
SRR5860660,BEL,21.71,19.67
SRR5860660,Bica,4.84,4.55
SRR5860660,blood,6.65,5.90
SRR5860660,BS,6.32,5.01
SRR5860660,BS2,17.67,0.54
SRR5860660,BS3,10.12,8.18
SRR5860660,BS4,2.37,1.72
SRR5860660,Burdock,8.97,7.93
SRR5860660,Chimpo,7.92,7.44
SRR5860660,Chouto,8.18,6.01
SRR5860660,Circe,6.47,5.60
SRR5860660,copia,8.11,7.49
SRR5860660,copia2,2.61,0.07
SRR5860660,diver,6.11,5.13
SRR5860660,diver2,48.86,38.59
SRR5860660,Dm88,2.85,0.04
SRR5860660,DMRT1A,108.00,96.03
SRR5860660,DMRT1C,38.33,28.47
SRR5860660,DNAREP1,222.69,59.62
SRR5860660,DNAREP1-like,4.72,0.02
SRR5860660,Doc,10.47,9.32
SRR5860660,Doc2,12.97,12.42
SRR5860660,Doc3,20.49,17.58
SRR5860660,Doc4,2.12,1.60
SRR5860660,Doc5,5.66,4.65
SRR5860660,dsec_Antennapedia,0.93,0.92
SRR5860660,dsec_Osi6,0.99,0.98
SRR5860660,dsec_wingless,1.07,1.07
SRR5860660,F-element,31.55,9.25
SRR5860660,family-0_Copia-like,4.92,0.67
SRR5860660,family-0_MULE-NOF,6.81,0.84
SRR5860660,family-100_HMS-beagle,0.01,0.00
SRR5860660,family-105_gypsy,0.35,0.15
SRR5860660,family-110_gypsy_SAP,20.59,17.90
SRR5860660,family-1124_gypsy-frag,1.96,1.65
SRR5860660,family-113_micropia-like,0.63,0.33
SRR5860660,family-117_gypsy,8.43,3.35
SRR5860660,family-1205_Tc3,0.01,0.00
SRR5860660,family-134_gypsy,5.10,1.80
SRR5860660,family-139_FW2-like,27.81,5.22
SRR5860660,family-1439_Tc3,0.41,0.01
SRR5860660,family-149_HMS-beagle,0.03,0.00
SRR5860660,family-15_G-like,5.44,0.10
SRR5860660,family-2202_Pao,3.44,1.52
SRR5860660,family-2226_Tc1-like,1.27,0.30
SRR5860660,family-2266_Blastopia-like,0.03,0.00
SRR5860660,family-252_hAT_BEDzf,0.35,0.14
SRR5860660,family-325_gypsy,5.25,3.93
SRR5860660,family-358_hAT,2.99,2.27
SRR5860660,family-3655_gypsy,0.53,0.18
SRR5860660,family-3830_accord-like,1.37,1.02
SRR5860660,family-4408_gypsy,3.34,0.04
SRR5860660,family-447_HETA-like,3.10,0.50
SRR5860660,family-4955_hAT,0.48,0.31
SRR5860660,family-49_Tc3,0.09,0.01
SRR5860660,family-5171_Pao,0.07,0.00
SRR5860660,family-53_gypsy_truncated,8.24,1.87
SRR5860660,family-58_micropia-like,11.58,10.98
SRR5860660,family-6086_diver,3.83,1.77
SRR5860660,family-63_micropia-like,8.32,6.67
SRR5860660,family-70_diver-like,4.01,0.44
SRR5860660,family-70_Diver2-like,3.18,1.46
SRR5860660,family-7121_ninja-like,8.78,4.95
SRR5860660,family-732_gypsy,5.99,4.61
SRR5860660,family-92_copia-like,0.00,0.00
SRR5860660,family-966_Pao,4.01,1.16
SRR5860660,family-999_gypsy,0.41,0.03
SRR5860660,FB,19.48,6.84
SRR5860660,flea,23.50,22.37
SRR5860660,frogger,1.12,0.86
SRR5860660,Fw2,4.74,3.83
SRR5860660,Fw3,1.66,1.18
SRR5860660,G-element,2.75,0.01
SRR5860660,G2,6.65,2.51
SRR5860660,G3,0.19,0.09
SRR5860660,G4,3.56,3.08
SRR5860660,G5,45.15,35.19
SRR5860660,G5A,17.84,12.02
SRR5860660,G6,107.95,104.25
SRR5860660,GATE,27.61,23.36
SRR5860660,Gedeo_Dmel,13.18,10.05
SRR5860660,gtwin,1.76,0.53
SRR5860660,gypsy,5.23,2.92
SRR5860660,gypsy10,0.45,0.07
SRR5860660,gypsy11,1.61,0.60
SRR5860660,gypsy12,9.68,4.72
SRR5860660,gypsy12A,3.78,1.41
SRR5860660,gypsy2,0.57,0.18
SRR5860660,gypsy2S,1.00,0.35
SRR5860660,gypsy3,2.36,1.08
SRR5860660,gypsy4,5.06,4.44
SRR5860660,gypsy5,0.72,0.09
SRR5860660,gypsy6,6.66,1.80
SRR5860660,gypsy7,1.30,0.95
SRR5860660,gypsy8,15.46,6.69
SRR5860660,gypsy9,1.54,0.89
SRR5860660,HB,15.02,7.93
SRR5860660,Helena,18.54,17.29
SRR5860660,HeT-A,2.02,0.04
SRR5860660,HMS-Beagle,10.89,8.11
SRR5860660,hobo,9.43,7.50
SRR5860660,hopper,3.51,0.02
SRR5860660,hopper2,0.71,0.19
SRR5860660,I-element,22.94,19.03
SRR5860660,Idefix,4.51,2.09
SRR5860660,invader1,7.67,5.51
SRR5860660,invader2,18.90,17.04
SRR5860660,invader3,19.54,17.58
SRR5860660,invader4,1.67,0.60
SRR5860660,invader5,0.77,0.27
SRR5860660,Ivk,7.70,6.45
SRR5860660,jockey,14.68,14.38
SRR5860660,jockey2,4.45,2.77
SRR5860660,Juan,13.43,13.33
SRR5860660,looper1,0.93,0.64
SRR5860660,M4DM,10.84,2.73
SRR5860660,mariner2,5.11,3.74
SRR5860660,Max-element,36.87,32.96
SRR5860660,McClintock,4.23,0.15
SRR5860660,mdg1,3.29,2.33
SRR5860660,mdg3,4.88,3.66
SRR5860660,micropia,19.66,16.47
SRR5860660,Minos_DM,0.08,0.00
SRR5860660,ninja-aurora,17.54,14.99
SRR5860660,NOF,1.72,1.29
SRR5860660,Nomad,10.84,8.65
SRR5860660,P-element,0.00,0.00
SRR5860660,Phanio_Dmel,8.11,5.50
SRR5860660,Phidippo_Dmel,5.13,3.90
SRR5860660,Pifo_A,0.06,0.04
SRR5860660,pogo,0.00,0.00
SRR5860660,Quasimodo,0.20,0.00
SRR5860660,Quasimodo2,3.44,0.01
SRR5860660,R1,90.45,13.77
SRR5860660,R1-2,2.45,1.43
SRR5860660,R1A1-element,38.22,3.13
SRR5860660,R2-element,24.85,23.10
SRR5860660,rnd-1_family-13_jockey,2.87,0.42
SRR5860660,rnd-1_family-1_copia,9.75,3.20
SRR5860660,rnd-1_family-85_gypsy,16.98,3.77
SRR5860660,rnd-5_family-560_Pao,16.29,7.71
SRR5860660,roo,18.12,14.58
SRR5860660,rooA,16.05,11.53
SRR5860660,rover,0.48,0.08
SRR5860660,Rt1a,2.23,1.10
SRR5860660,Rt1b,36.41,30.01
SRR5860660,S-element,0.65,0.14
SRR5860660,S2,0.45,0.22
SRR5860660,springer,1.06,0.26
SRR5860660,Stalker,2.64,0.12
SRR5860660,Stalker2,6.87,5.01
SRR5860660,Stalker4,3.50,0.07
SRR5860660,Tabor,9.05,7.57
SRR5860660,TAHRE,1.99,0.68
SRR5860660,TART-A,1.65,0.62
SRR5860660,TART-B,0.77,0.17
SRR5860660,TART-C,0.39,0.08
SRR5860660,Tc1-2,8.34,6.87
SRR5860660,Tc1_DM,17.18,12.39
SRR5860660,Tc3,0.00,0.00
SRR5860660,Tirant,6.53,5.33
SRR5860660,Tom,6.48,3.61
SRR5860660,transib1,10.70,9.05
SRR5860660,Transib2,23.73,20.06
SRR5860660,transib3,1.22,0.92
SRR5860660,transib4,1.47,0.96
SRR5860660,Transib5,2.28,1.72
SRR5860660,Transpac,9.69,8.42
SRR5860660,X-element,21.29,4.17
SRR5860660,ZAM,3.60,2.86
Sample,TE,All_reads,HQ_reads
SRR5860661,1360,31.43,19.35
SRR5860661,6,0.47,0.10
SRR5860661,1731,9.42,8.46
SRR5860661,297,22.18,16.68
SRR5860661,412,8.55,4.37
SRR5860661,accord,11.86,8.83
SRR5860661,accord2,5.74,4.48
SRR5860661,Baggins1,51.27,45.20
SRR5860661,Bari1,2.95,2.67
SRR5860661,Bari2,0.46,0.26
SRR5860661,BEL,20.53,18.45
SRR5860661,Bica,4.98,4.66
SRR5860661,blood,7.31,6.52
SRR5860661,BS,6.07,4.76
SRR5860661,BS2,15.32,0.49
SRR5860661,BS3,8.97,7.15
SRR5860661,BS4,2.55,1.72
SRR5860661,Burdock,9.32,8.31
SRR5860661,Chimpo,6.87,6.43
SRR5860661,Chouto,8.24,6.19
SRR5860661,Circe,6.55,5.69
SRR5860661,copia,8.75,8.07
SRR5860661,copia2,2.55,0.04
SRR5860661,diver,5.87,4.96
SRR5860661,diver2,45.25,35.19
SRR5860661,Dm88,3.00,0.05
SRR5860661,DMRT1A,111.94,99.35
SRR5860661,DMRT1C,31.89,23.74
SRR5860661,DNAREP1,230.36,60.26
SRR5860661,DNAREP1-like,4.78,0.07
SRR5860661,Doc,10.43,9.22
SRR5860661,Doc2,13.04,12.41
SRR5860661,Doc3,20.34,17.39
SRR5860661,Doc4,2.07,1.52
SRR5860661,Doc5,6.24,5.15
SRR5860661,dsec_Antennapedia,0.93,0.93
SRR5860661,dsec_Osi6,0.97,0.95
SRR5860661,dsec_wingless,1.07,1.06
SRR5860661,F-element,32.38,9.73
SRR5860661,family-0_Copia-like,4.41,0.63
SRR5860661,family-0_MULE-NOF,7.23,0.83
SRR5860661,family-100_HMS-beagle,0.01,0.00
SRR5860661,family-105_gypsy,0.44,0.20
SRR5860661,family-110_gypsy_SAP,21.44,18.78
SRR5860661,family-1124_gypsy-frag,2.03,1.61
SRR5860661,family-113_micropia-like,0.63,0.33
SRR5860661,family-117_gypsy,9.31,3.50
SRR5860661,family-1205_Tc3,0.02,0.00
SRR5860661,family-134_gypsy,5.61,2.00
SRR5860661,family-139_FW2-like,27.93,5.18
SRR5860661,family-1439_Tc3,0.41,0.01
SRR5860661,family-149_HMS-beagle,0.02,0.00
SRR5860661,family-15_G-like,5.20,0.09
SRR5860661,family-2202_Pao,3.37,1.45
SRR5860661,family-2226_Tc1-like,1.25,0.28
SRR5860661,family-2266_Blastopia-like,0.01,0.00
SRR5860661,family-252_hAT_BEDzf,0.23,0.11
SRR5860661,family-325_gypsy,5.36,4.07
SRR5860661,family-358_hAT,3.12,2.39
SRR5860661,family-3655_gypsy,0.53,0.19
SRR5860661,family-3830_accord-like,1.37,1.05
SRR5860661,family-4408_gypsy,3.37,0.05
SRR5860661,family-447_HETA-like,3.08,0.48
SRR5860661,family-4955_hAT,0.68,0.44
SRR5860661,family-49_Tc3,0.08,0.00
SRR5860661,family-5171_Pao,0.05,0.00
SRR5860661,family-53_gypsy_truncated,9.36,2.16
SRR5860661,family-58_micropia-like,11.86,11.20
SRR5860661,family-6086_diver,3.79,1.70
SRR5860661,family-63_micropia-like,8.52,6.77
SRR5860661,family-70_diver-like,3.85,0.37
SRR5860661,family-70_Diver2-like,3.04,1.34
SRR5860661,family-7121_ninja-like,7.78,4.34
SRR5860661,family-732_gypsy,6.19,4.66
SRR5860661,family-92_copia-like,0.00,0.00
SRR5860661,family-966_Pao,3.61,1.11
SRR5860661,family-999_gypsy,0.37,0.02
SRR5860661,FB,21.72,7.70
SRR5860661,flea,23.51,22.32
SRR5860661,frogger,1.09,0.88
SRR5860661,Fw2,4.64,3.75
SRR5860661,Fw3,1.64,1.17
SRR5860661,G-element,2.63,0.00
SRR5860661,G2,6.19,2.35
SRR5860661,G3,0.19,0.09
SRR5860661,G4,3.70,3.24
SRR5860661,G5,41.39,32.20
SRR5860661,G5A,16.51,11.02
SRR5860661,G6,101.56,97.76
SRR5860661,GATE,25.26,21.39
SRR5860661,Gedeo_Dmel,12.92,9.85
SRR5860661,gtwin,1.74,0.50
SRR5860661,gypsy,4.81,2.70
SRR5860661,gypsy10,0.50,0.08
SRR5860661,gypsy11,1.84,0.69
SRR5860661,gypsy12,9.34,4.45
SRR5860661,gypsy12A,4.03,1.54
SRR5860661,gypsy2,0.52,0.15
SRR5860661,gypsy2S,0.98,0.34
SRR5860661,gypsy3,2.31,1.06
SRR5860661,gypsy4,5.24,4.55
SRR5860661,gypsy5,0.73,0.09
SRR5860661,gypsy6,6.66,1.78
SRR5860661,gypsy7,1.38,1.02
SRR5860661,gypsy8,13.81,6.00
SRR5860661,gypsy9,1.57,0.92
SRR5860661,HB,15.99,8.34
SRR5860661,Helena,17.54,16.38
SRR5860661,HeT-A,2.04,0.03
SRR5860661,HMS-Beagle,11.06,8.25
SRR5860661,hobo,8.60,6.89
SRR5860661,hopper,3.46,0.02
SRR5860661,hopper2,0.79,0.13
SRR5860661,I-element,26.78,22.17
SRR5860661,Idefix,5.09,2.26
SRR5860661,invader1,7.53,5.28
SRR5860661,invader2,21.39,19.38
SRR5860661,invader3,19.77,17.74
SRR5860661,invader4,1.69,0.56
SRR5860661,invader5,0.76,0.24
SRR5860661,Ivk,7.87,6.61
SRR5860661,jockey,13.60,13.31
SRR5860661,jockey2,4.14,2.54
SRR5860661,Juan,14.22,14.12
SRR5860661,looper1,1.05,0.75
SRR5860661,M4DM,12.03,3.01
SRR5860661,mariner2,4.85,3.45
SRR5860661,Max-element,34.20,30.40
SRR5860661,McClintock,4.82,0.18
SRR5860661,mdg1,3.96,2.88
SRR5860661,mdg3,5.06,3.73
SRR5860661,micropia,19.26,16.07
SRR5860661,Minos_DM,0.08,0.00
SRR5860661,ninja-aurora,15.24,13.02
SRR5860661,NOF,1.80,1.40
SRR5860661,Nomad,10.90,8.72
SRR5860661,P-element,0.00,0.00
SRR5860661,Phanio_Dmel,8.75,6.03
SRR5860661,Phidippo_Dmel,4.90,3.78
SRR5860661,Pifo_A,0.05,0.03
SRR5860661,pogo,0.00,0.00
SRR5860661,Quasimodo,0.21,0.00
SRR5860661,Quasimodo2,4.04,0.01
SRR5860661,R1,80.44,12.48
SRR5860661,R1-2,2.02,1.13
SRR5860661,R1A1-element,33.24,2.67
SRR5860661,R2-element,23.58,21.86
SRR5860661,rnd-1_family-13_jockey,2.50,0.36
SRR5860661,rnd-1_family-1_copia,10.00,3.42
SRR5860661,rnd-1_family-85_gypsy,15.91,3.83
SRR5860661,rnd-5_family-560_Pao,16.43,7.97
SRR5860661,roo,17.17,13.88
SRR5860661,rooA,16.00,11.57
SRR5860661,rover,0.59,0.09
SRR5860661,Rt1a,1.98,1.02
SRR5860661,Rt1b,33.57,27.79
SRR5860661,S-element,0.66,0.10
SRR5860661,S2,0.35,0.19
SRR5860661,springer,0.97,0.26
SRR5860661,Stalker,2.84,0.11
SRR5860661,Stalker2,7.56,5.60
SRR5860661,Stalker4,3.69,0.06
SRR5860661,Tabor,9.38,7.95
SRR5860661,TAHRE,2.14,0.74
SRR5860661,TART-A,1.74,0.70
SRR5860661,TART-B,0.82,0.19
SRR5860661,TART-C,0.41,0.09
SRR5860661,Tc1-2,9.29,7.80
SRR5860661,Tc1_DM,16.76,11.81
SRR5860661,Tc3,0.00,0.00
SRR5860661,Tirant,7.41,6.05
SRR5860661,Tom,7.32,4.23
SRR5860661,transib1,11.66,9.92
SRR5860661,Transib2,25.35,21.38
SRR5860661,transib3,1.28,0.94
SRR5860661,transib4,1.63,1.04
SRR5860661,Transib5,2.45,1.81
SRR5860661,Transpac,10.94,9.63
SRR5860661,X-element,19.33,3.99
SRR5860661,ZAM,4.46,3.58
Sample,TE,All_reads,HQ_reads
SRR9913024,1360,41.10,25.82
SRR9913024,6,0.46,0.14
SRR9913024,1731,13.44,11.85
SRR9913024,297,22.35,15.87
SRR9913024,412,12.82,5.90
SRR9913024,accord,14.33,8.71
SRR9913024,accord2,8.00,5.85
SRR9913024,Baggins1,74.57,65.36
SRR9913024,Bari1,2.06,1.64
SRR9913024,Bari2,0.52,0.28
SRR9913024,BEL,23.25,20.58
SRR9913024,Bica,7.67,7.16
SRR9913024,blood,10.01,8.47
SRR9913024,BS,7.09,5.77
SRR9913024,BS2,18.49,0.71
SRR9913024,BS3,10.37,8.13
SRR9913024,BS4,3.22,2.12
SRR9913024,Burdock,11.49,10.11
SRR9913024,Chimpo,8.41,7.72
SRR9913024,Chouto,8.86,6.58
SRR9913024,Circe,8.89,7.72
SRR9913024,copia,9.25,8.60
SRR9913024,copia2,3.07,0.06
SRR9913024,diver,9.94,8.33
SRR9913024,diver2,54.12,40.68
SRR9913024,Dm88,3.61,0.05
SRR9913024,DMRT1A,146.37,130.47
SRR9913024,DMRT1C,32.11,23.53
SRR9913024,DNAREP1,268.66,77.22
SRR9913024,DNAREP1-like,5.63,0.00
SRR9913024,Doc,18.53,17.32
SRR9913024,Doc2,15.65,14.82
SRR9913024,Doc3,25.54,21.66
SRR9913024,Doc4,2.51,1.77
SRR9913024,Doc5,7.64,6.40
SRR9913024,dsec_Antennapedia,0.93,0.92
SRR9913024,dsec_Osi6,0.92,0.91
SRR9913024,dsec_wingless,1.07,1.06
SRR9913024,F-element,52.07,16.77
SRR9913024,family-0_Copia-like,5.55,0.68
SRR9913024,family-0_MULE-NOF,8.26,1.87
SRR9913024,family-100_HMS-beagle,0.01,0.00
SRR9913024,family-105_gypsy,0.45,0.23
SRR9913024,family-110_gypsy_SAP,24.90,21.55
SRR9913024,family-1124_gypsy-frag,2.52,2.19
SRR9913024,family-113_micropia-like,0.70,0.36
SRR9913024,family-117_gypsy,9.65,4.24
SRR9913024,family-1205_Tc3,0.02,0.00
SRR9913024,family-134_gypsy,5.85,2.12
SRR9913024,family-139_FW2-like,42.87,8.04
SRR9913024,family-1439_Tc3,0.50,0.03
SRR9913024,family-149_HMS-beagle,0.04,0.02
SRR9913024,family-15_G-like,6.84,0.11
SRR9913024,family-2202_Pao,3.62,1.46
SRR9913024,family-2226_Tc1-like,1.29,0.39
SRR9913024,family-2266_Blastopia-like,0.04,0.00
SRR9913024,family-252_hAT_BEDzf,0.27,0.17
SRR9913024,family-325_gypsy,5.21,3.89
SRR9913024,family-358_hAT,3.44,2.67
SRR9913024,family-3655_gypsy,0.49,0.15
SRR9913024,family-3830_accord-like,1.41,1.02
SRR9913024,family-4408_gypsy,4.42,0.06
SRR9913024,family-447_HETA-like,5.40,0.93
SRR9913024,family-4955_hAT,0.70,0.46
SRR9913024,family-49_Tc3,0.09,0.00
SRR9913024,family-5171_Pao,0.08,0.03
SRR9913024,family-53_gypsy_truncated,7.76,1.52
SRR9913024,family-58_micropia-like,14.63,13.95
SRR9913024,family-6086_diver,3.89,1.79
SRR9913024,family-63_micropia-like,9.76,8.10
SRR9913024,family-70_diver-like,5.59,0.73
SRR9913024,family-70_Diver2-like,3.64,1.63
SRR9913024,family-7121_ninja-like,9.38,5.03
SRR9913024,family-732_gypsy,7.21,5.46
SRR9913024,family-92_copia-like,0.00,0.00
SRR9913024,family-966_Pao,4.27,1.28
SRR9913024,family-999_gypsy,0.47,0.06
SRR9913024,FB,22.34,6.72
SRR9913024,flea,33.97,32.55
SRR9913024,frogger,0.97,0.73
SRR9913024,Fw2,5.63,4.56
SRR9913024,Fw3,1.97,1.31
SRR9913024,G-element,2.78,0.02
SRR9913024,G2,7.63,3.06
SRR9913024,G3,0.33,0.16
SRR9913024,G4,4.12,3.56
SRR9913024,G5,59.84,45.74
SRR9913024,G5A,17.73,11.78
SRR9913024,G6,98.49,94.16
SRR9913024,GATE,33.04,27.68
SRR9913024,Gedeo_Dmel,25.51,19.37
SRR9913024,gtwin,2.64,0.58
SRR9913024,gypsy,6.62,3.88
SRR9913024,gypsy10,0.56,0.11
SRR9913024,gypsy11,2.13,0.71
SRR9913024,gypsy12,11.78,5.70
SRR9913024,gypsy12A,4.09,1.63
SRR9913024,gypsy2,0.62,0.16
SRR9913024,gypsy2S,1.01,0.42
SRR9913024,gypsy3,3.40,1.51
SRR9913024,gypsy4,7.00,6.15
SRR9913024,gypsy5,0.99,0.16
SRR9913024,gypsy6,8.49,2.25
SRR9913024,gypsy7,1.67,1.25
SRR9913024,gypsy8,15.22,6.68
SRR9913024,gypsy9,1.82,1.05
SRR9913024,HB,19.05,9.92
SRR9913024,Helena,27.23,25.00
SRR9913024,HeT-A,2.93,0.07
SRR9913024,HMS-Beagle,12.46,9.37
SRR9913024,hobo,13.65,11.19
SRR9913024,hopper,4.36,0.05
SRR9913024,hopper2,0.55,0.15
SRR9913024,I-element,25.57,21.19
SRR9913024,Idefix,7.96,3.74
SRR9913024,invader1,9.38,6.57
SRR9913024,invader2,22.76,20.18
SRR9913024,invader3,20.36,18.25
SRR9913024,invader4,1.92,0.59
SRR9913024,invader5,1.06,0.34
SRR9913024,Ivk,9.00,7.48
SRR9913024,jockey,22.52,21.75
SRR9913024,jockey2,4.81,2.94
SRR9913024,Juan,20.75,20.50
SRR9913024,looper1,1.34,0.96
SRR9913024,M4DM,11.95,3.05
SRR9913024,mariner2,5.83,4.25
SRR9913024,Max-element,38.61,33.40
SRR9913024,McClintock,5.73,0.22
SRR9913024,mdg1,6.41,4.61
SRR9913024,mdg3,6.09,4.56
SRR9913024,micropia,28.15,23.30
SRR9913024,Minos_DM,0.10,0.02
SRR9913024,ninja-aurora,15.27,13.02
SRR9913024,NOF,0.87,0.49
SRR9913024,Nomad,16.07,13.09
SRR9913024,P-element,0.00,0.00
SRR9913024,Phanio_Dmel,9.40,6.19
SRR9913024,Phidippo_Dmel,7.34,5.92
SRR9913024,Pifo_A,0.05,0.04
SRR9913024,pogo,0.06,0.04
SRR9913024,Quasimodo,0.34,0.06
SRR9913024,Quasimodo2,4.65,0.02
SRR9913024,R1,112.23,16.14
SRR9913024,R1-2,2.30,1.28
SRR9913024,R1A1-element,47.49,3.84
SRR9913024,R2-element,45.15,41.57
SRR9913024,rnd-1_family-13_jockey,2.69,0.43
SRR9913024,rnd-1_family-1_copia,10.79,3.89
SRR9913024,rnd-1_family-85_gypsy,18.64,3.62
SRR9913024,rnd-5_family-560_Pao,18.57,8.49
SRR9913024,roo,28.95,22.84
SRR9913024,rooA,21.39,14.91
SRR9913024,rover,0.64,0.07
SRR9913024,Rt1a,2.24,1.10
SRR9913024,Rt1b,36.68,29.77
SRR9913024,S-element,0.60,0.11
SRR9913024,S2,0.34,0.17
SRR9913024,springer,1.62,0.41
SRR9913024,Stalker,3.93,0.11
SRR9913024,Stalker2,7.54,4.62
SRR9913024,Stalker4,5.27,0.08
SRR9913024,Tabor,16.77,13.75
SRR9913024,TAHRE,3.62,1.41
SRR9913024,TART-A,2.06,0.71
SRR9913024,TART-B,1.40,0.33
SRR9913024,TART-C,0.72,0.14
SRR9913024,Tc1-2,8.63,7.19
SRR9913024,Tc1_DM,19.51,13.76
SRR9913024,Tc3,0.00,0.00
SRR9913024,Tirant,10.45,8.65
SRR9913024,Tom,8.65,4.81
SRR9913024,transib1,12.41,10.74
SRR9913024,Transib2,26.72,22.37
SRR9913024,transib3,1.31,0.99
SRR9913024,transib4,1.57,1.00
SRR9913024,Transib5,2.21,1.62
SRR9913024,Transpac,11.74,9.62
SRR9913024,X-element,22.28,4.48
SRR9913024,ZAM,7.41,5.88
